timestamp,node_633,node_632,node_650,node_680,node_684,node_634,node_645,node_646,node_652,node_671,node_692
2000-01-01 11:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-01 12:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-01 13:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-01 14:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-01 15:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-01 16:00:00 PST,-1209.99+2201.16j,-1209.99+2201.16j,-1200.89+2080j,-1146.06+2180.99j,-1138.49+2179.69j,-139.615+253.98j,-1210.02+2201.23j,-1210.02+2201.23j,+0+0j,-1146.06+2180.99j,-1146.06+2180.99j
2000-01-01 17:00:00 PST,-1210.1+2200.62j,-1210.06+2200.69j,-1200.89+2080j,-1146.13+2180.51j,-1138.56+2179.21j,-139.627+253.918j,-1210.06+2200.69j,-1210.06+2200.69j,+0+0j,-1146.13+2180.51j,-1146.13+2180.51j
2000-01-01 18:00:00 PST,-1210.48+2200.58j,-1210.44+2200.65j,-1200.89+2080j,-1146.79+2180.19j,-1139.26+2178.85j,-139.671+253.913j,-1210.47+2200.72j,-1210.47+2200.72j,+0+0j,-1146.79+2180.19j,-1146.79+2180.19j
2000-01-01 19:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-01 20:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-01 21:00:00 PST,-1210.82+2199.55j,-1210.81+2199.59j,-1200.89+2080j,-1147.74+2178.23j,-1140.21+2176.89j,-139.71+253.794j,-1210.81+2199.59j,-1210.81+2199.59j,+0+0j,-1147.74+2178.23j,-1147.74+2178.23j
2000-01-01 22:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-01 23:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-02 00:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-02 01:00:00 PST,-1210.07+2200.97j,-1210.05+2201.01j,-1200.89+2080j,-1146.12+2180.84j,-1138.56+2179.54j,-139.623+253.958j,-1210.08+2201.08j,-1210.08+2201.08j,+0+0j,-1146.12+2180.84j,-1146.12+2180.84j
2000-01-02 02:00:00 PST,-1210.22+2200.45j,-1210.2+2200.49j,-1200.89+2080j,-1146.53+2180.03j,-1139+2178.69j,-139.641+253.898j,-1210.2+2200.49j,-1210.2+2200.49j,+0+0j,-1146.53+2180.03j,-1146.53+2180.03j
2000-01-02 03:00:00 PST,-1210.48+2201.01j,-1210.47+2201.06j,-1200.89+2080j,-1146.81+2180.62j,-1139.29+2179.27j,-139.671+253.963j,-1210.53+2201.22j,-1210.56+2201.28j,+0+0j,-1146.81+2180.62j,-1146.81+2180.62j
2000-01-02 04:00:00 PST,-1210.11+2201.05j,-1210.09+2201.09j,-1200.89+2080j,-1146.16+2180.92j,-1138.6+2179.62j,-139.628+253.967j,-1210.13+2201.18j,-1210.15+2201.24j,+0+0j,-1146.16+2180.92j,-1146.16+2180.92j
2000-01-02 05:00:00 PST,-1210.32+2200.69j,-1210.3+2200.73j,-1200.89+2080j,-1146.62+2180.29j,-1139.06+2178.99j,-139.652+253.926j,-1210.33+2200.8j,-1210.33+2200.8j,+0+0j,-1146.62+2180.29j,-1146.62+2180.29j
2000-01-02 06:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-02 07:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-02 08:00:00 PST,-1211.22+2200.09j,-1211.21+2200.13j,-1200.89+2080j,-1148.15+2178.81j,-1140.63+2177.47j,-139.757+253.857j,-1211.32+2200.29j,-1211.39+2200.38j,+0+0j,-1148.15+2178.81j,-1148.15+2178.81j
2000-01-02 09:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-02 10:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-02 11:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-02 12:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-02 13:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-02 14:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-02 15:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-02 16:00:00 PST,-1210.14+2201.49j,-1210.14+2201.49j,-1200.89+2080j,-1146.22+2181.33j,-1138.65+2180.04j,-139.632+254.018j,-1210.21+2201.66j,-1210.24+2201.72j,+0+0j,-1146.22+2181.33j,-1146.22+2181.33j
2000-01-02 17:00:00 PST,-1210.03+2201.24j,-1210.03+2201.24j,-1200.89+2080j,-1146.1+2181.07j,-1138.53+2179.77j,-139.619+253.989j,-1210.07+2201.34j,-1210.09+2201.4j,+0+0j,-1146.1+2181.07j,-1146.1+2181.07j
2000-01-02 18:00:00 PST,-1210.41+2201.2j,-1210.41+2201.2j,-1200.89+2080j,-1146.75+2180.76j,-1139.22+2179.42j,-139.662+253.985j,-1210.47+2201.37j,-1210.5+2201.43j,+0+0j,-1146.75+2180.76j,-1146.75+2180.76j
2000-01-02 19:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-02 20:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-02 21:00:00 PST,-1210.97+2200.36j,-1210.95+2200.41j,-1200.89+2080j,-1147.64+2179.36j,-1140.07+2178.06j,-139.727+253.888j,-1211.06+2200.56j,-1211.13+2200.66j,+0+0j,-1147.64+2179.36j,-1147.64+2179.36j
2000-01-02 22:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-02 23:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 00:00:00 PST,-1210.07+2200.97j,-1210.05+2201.01j,-1200.89+2080j,-1146.12+2180.84j,-1138.56+2179.54j,-139.623+253.958j,-1210.08+2201.08j,-1210.08+2201.08j,+0+0j,-1146.12+2180.84j,-1146.12+2180.84j
2000-01-03 01:00:00 PST,-1210.33+2200.69j,-1210.32+2200.73j,-1200.89+2080j,-1146.65+2180.28j,-1139.08+2178.98j,-139.654+253.925j,-1210.34+2200.8j,-1210.34+2200.8j,+0+0j,-1146.65+2180.28j,-1146.65+2180.28j
2000-01-03 02:00:00 PST,-1210.22+2200.45j,-1210.21+2200.49j,-1200.89+2080j,-1146.53+2180.03j,-1138.97+2178.73j,-139.641+253.898j,-1210.21+2200.49j,-1210.21+2200.49j,+0+0j,-1146.53+2180.03j,-1146.53+2180.03j
2000-01-03 03:00:00 PST,-1210.07+2200.97j,-1210.06+2201.01j,-1200.89+2080j,-1146.13+2180.84j,-1138.56+2179.54j,-139.624+253.958j,-1210.08+2201.08j,-1210.08+2201.08j,+0+0j,-1146.13+2180.84j,-1146.13+2180.84j
2000-01-03 04:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 05:00:00 PST,-1210.22+2201.29j,-1210.2+2201.34j,-1200.89+2080j,-1146.28+2181.18j,-1138.72+2179.88j,-139.641+253.995j,-1210.27+2201.5j,-1210.29+2201.56j,+0+0j,-1146.28+2181.18j,-1146.28+2181.18j
2000-01-03 06:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-03 07:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-03 08:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 09:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 10:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 11:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 12:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 13:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 14:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-03 15:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-03 16:00:00 PST,-1210.16+2200.61j,-1210.16+2200.61j,-1200.89+2080j,-1146.5+2180.12j,-1138.94+2178.82j,-139.634+253.916j,-1210.16+2200.61j,-1210.16+2200.61j,+0+0j,-1146.5+2180.12j,-1146.5+2180.12j
2000-01-03 17:00:00 PST,-1210.28+2200.87j,-1210.28+2200.87j,-1200.89+2080j,-1146.63+2180.4j,-1139.11+2179.05j,-139.648+253.947j,-1210.31+2200.95j,-1210.31+2200.95j,+0+0j,-1146.63+2180.4j,-1146.63+2180.4j
2000-01-03 18:00:00 PST,-1210.73+2200.01j,-1210.73+2200.01j,-1200.89+2080j,-1147.64+2178.92j,-1140.12+2177.57j,-139.699+253.847j,-1210.73+2200.01j,-1210.73+2200.01j,+0+0j,-1147.64+2178.92j,-1147.64+2178.92j
2000-01-03 19:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-03 20:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-03 21:00:00 PST,-1210.52+2200.12j,-1210.51+2200.17j,-1200.89+2080j,-1147.14+2179.38j,-1139.62+2178.03j,-139.676+253.861j,-1210.51+2200.17j,-1210.51+2200.17j,+0+0j,-1147.14+2179.38j,-1147.14+2179.38j
2000-01-03 22:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-03 23:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-04 00:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-04 01:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-04 02:00:00 PST,-1210.12+2201.07j,-1210.1+2201.11j,-1200.89+2080j,-1146.18+2180.95j,-1138.61+2179.65j,-139.629+253.97j,-1210.14+2201.22j,-1210.17+2201.28j,+0+0j,-1146.18+2180.95j,-1146.18+2180.95j
2000-01-04 03:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-04 04:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-04 05:00:00 PST,-1210.08+2200.98j,-1210.06+2201.02j,-1200.89+2080j,-1146.13+2180.85j,-1138.57+2179.55j,-139.624+253.959j,-1210.09+2201.1j,-1210.09+2201.1j,+0+0j,-1146.13+2180.85j,-1146.13+2180.85j
2000-01-04 06:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-04 07:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-04 08:00:00 PST,-1210.36+2200.68j,-1210.34+2200.73j,-1200.89+2080j,-1146.69+2180.26j,-1139.13+2178.96j,-139.657+253.925j,-1210.37+2200.8j,-1210.37+2200.8j,+0+0j,-1146.69+2180.26j,-1146.69+2180.26j
2000-01-04 09:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-04 10:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-04 11:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-04 12:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-04 13:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-04 14:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-04 15:00:00 PST,-1209.88+2200.91j,-1209.88+2200.91j,-1200.89+2080j,-1145.94+2180.73j,-1138.37+2179.43j,-139.601+253.951j,-1209.88+2200.91j,-1209.88+2200.91j,+0+0j,-1145.94+2180.73j,-1145.94+2180.73j
2000-01-04 16:00:00 PST,-1210.44+2201.22j,-1210.44+2201.22j,-1200.89+2080j,-1146.8+2180.76j,-1139.23+2179.46j,-139.666+253.987j,-1210.51+2201.4j,-1210.54+2201.46j,+0+0j,-1146.8+2180.76j,-1146.8+2180.76j
2000-01-04 17:00:00 PST,-1210+2201.17j,-1210+2201.17j,-1200.89+2080j,-1146.06+2181j,-1138.5+2179.7j,-139.615+253.981j,-1210.03+2201.25j,-1210.03+2201.25j,+0+0j,-1146.06+2181j,-1146.06+2181j
2000-01-04 18:00:00 PST,-1210.16+2201.52j,-1210.16+2201.52j,-1200.89+2080j,-1146.23+2181.36j,-1138.67+2180.06j,-139.634+254.021j,-1210.23+2201.7j,-1210.25+2201.76j,+0+0j,-1146.23+2181.36j,-1146.23+2181.36j
2000-01-04 19:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-04 20:00:00 PST,-1211.65+2199.77j,-1211.63+2199.81j,-1200.89+2080j,-1148.74+2177.83j,-1141.23+2176.44j,-139.805+253.819j,-1211.82+2200.07j,-1211.88+2200.17j,+0+0j,-1148.74+2177.83j,-1148.74+2177.83j
2000-01-04 21:00:00 PST,-1210.4+2200.77j,-1210.39+2200.82j,-1200.89+2080j,-1146.74+2180.35j,-1139.18+2179.05j,-139.662+253.935j,-1210.43+2200.92j,-1210.45+2200.98j,+0+0j,-1146.74+2180.35j,-1146.74+2180.35j
2000-01-04 22:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-04 23:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-05 00:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-05 01:00:00 PST,-1209.96+2200.73j,-1209.94+2200.77j,-1200.89+2080j,-1146.01+2180.58j,-1138.44+2179.29j,-139.611+253.93j,-1209.94+2200.77j,-1209.94+2200.77j,+0+0j,-1146.01+2180.58j,-1146.01+2180.58j
2000-01-05 02:00:00 PST,-1210.24+2200.43j,-1210.22+2200.47j,-1200.89+2080j,-1146.57+2179.99j,-1139+2178.69j,-139.643+253.896j,-1210.22+2200.47j,-1210.22+2200.47j,+0+0j,-1146.57+2179.99j,-1146.57+2179.99j
2000-01-05 03:00:00 PST,-1210.24+2201.33j,-1210.22+2201.37j,-1200.89+2080j,-1146.3+2181.22j,-1138.74+2179.92j,-139.643+254j,-1210.29+2201.55j,-1210.32+2201.61j,+0+0j,-1146.3+2181.22j,-1146.3+2181.22j
